Date,Open,High,Low,Close,Adj Close,Volume
13-08-2013,417.542114,425.937531,413.579681,422.445648,397.891235,5324325
14-08-2013,423.981079,429.924744,419.746216,428.438843,403.536163,5196608
16-08-2013,428.438843,429.429443,404.738495,409.468658,385.668549,12609054
19-08-2013,407.636017,413.084381,399.983551,406.273926,382.659515,7453286
20-08-2013,401.741882,411.49939,398.7453,408.799988,385.038757,5269817
21-08-2013,412.589081,413.431091,386.436951,388.121002,365.561737,7250788
22-08-2013,387.551392,400.528381,383.465118,399.26535,376.058319,10288567
23-08-2013,403.029694,408.478027,400.454102,405.902435,382.309601,6614304
26-08-2013,407.388367,411.82135,400.404572,407.437897,383.755829,4576248
27-08-2013,403.178284,408.577087,396.243988,397.853729,374.728729,6043286
28-08-2013,393.817017,405.431915,378.363495,402.088593,378.717499,11912762
29-08-2013,404.168884,422.693298,402.435303,418.656555,394.322388,14231655
30-08-2013,417.938354,425.962311,410.261139,422.916168,398.334473,9896292
02-09-2013,422.594238,440.821442,422.594238,439.2117,413.682831,9715700
03-09-2013,439.929901,441.663483,410.261139,411.59845,387.674591,7996351
04-09-2013,412.960541,428.215942,412.589081,420.687317,396.235168,6148837
05-09-2013,427.448212,430.791534,421.554077,427.225342,402.393097,6578286
06-09-2013,430.915344,432.648926,416.799164,429.924744,404.935608,6944793
10-09-2013,432.351746,442.579773,429.057953,440.994812,415.362274,8534870
11-09-2013,440.326141,442.257843,432.970856,439.707031,414.149353,6858283
12-09-2013,439.830841,446.269806,431.484955,433.589996,408.387878,8297432
13-09-2013,429.924744,437.701019,429.454193,432.401276,407.268219,4534678
16-09-2013,438.81546,439.682251,422.990479,426.829102,402.019928,5561268
17-09-2013,424.154449,427.943512,422.297058,425.04599,400.340424,5044239
18-09-2013,426.209961,433.391876,424.377319,431.881195,406.778381,6324507
19-09-2013,439.855621,443.768524,436.140808,441.118622,415.478821,8738734
20-09-2013,438.84024,446.269806,431.162994,436.809479,411.420197,8474287
23-09-2013,431.930725,436.363708,428.438843,433.069916,407.898041,4095813
24-09-2013,431.905975,438.12204,429.999054,433.193756,408.014648,5700881
25-09-2013,432.104095,433.342346,417.145874,420.538727,396.095154,8063566
26-09-2013,419.349976,421.083557,413.703491,415.189423,391.056824,9172301
27-09-2013,417.046814,423.238129,414.570282,416.006683,391.826508,5540985
30-09-2013,412.11853,418.285065,405.704315,407.338837,383.662567,7348375
01-10-2013,409.270538,411.053619,405.010895,406.868286,383.21933,4203648
03-10-2013,407.834137,420.464417,407.834137,419.498566,395.11554,4203488
04-10-2013,416.328613,425.813721,415.065582,423.188599,398.591034,4573394
07-10-2013,419.820526,422.197998,414.074982,418.062195,393.762604,5199129
08-10-2013,420.860657,423.337189,415.659973,418.507965,394.182465,5593060
09-10-2013,416.031433,429.751373,414.817932,426.408081,401.623383,5517055
10-10-2013,425.46701,427.349152,420.043396,425.962311,401.203552,4324826
11-10-2013,428.438843,429.924744,423.139069,427.621582,402.766357,4510285
14-10-2013,428.438843,433.391876,427.547272,431.063934,406.008636,5610446
15-10-2013,444.437164,445.105835,427.943512,429.825684,404.842346,10633750
17-10-2013,430.915344,439.830841,428.265472,436.041748,410.697083,8128633
18-10-2013,436.660889,449.736938,436.660889,448.572968,422.499969,10234853
21-10-2013,448.572968,453.451721,443.867584,452.312531,426.022186,6988768
22-10-2013,449.439758,451.19809,444.536255,447.854797,421.823547,4728607
23-10-2013,448.350098,450.331299,439.657501,444.164764,418.347992,4128159
24-10-2013,441.836823,451.22287,436.537079,438.09729,412.633148,5407439
25-10-2013,437.899139,442.208313,435.546448,439.335541,413.799438,4589959
28-10-2013,439.830841,448.176727,439.756561,441.192932,415.548859,7095266
29-10-2013,440.375671,447.730957,437.800079,444.189514,418.371246,6668965
30-10-2013,444.040924,447.210876,443.149384,444.858185,419.001099,4437219
31-10-2013,445.774506,454.690002,443.793274,453.055481,426.721893,9128343
01-11-2013,450.777069,458.924866,447.433777,449.860779,423.712891,5487655
05-11-2013,447.433777,456.522614,447.433777,450.578949,424.389313,5056001
06-11-2013,450.727539,455.631073,443.273224,445.081085,419.21106,4439539
07-11-2013,445.279205,448.647278,436.908539,438.79071,413.286285,4519284
08-11-2013,438.84024,439.830841,431.484955,433.862427,408.64447,4040793
11-11-2013,432.896576,436.908539,426.061371,427.893982,403.022949,4107915
12-11-2013,428.438843,431.707855,421.108307,422.297058,397.751343,5616361
13-11-2013,420.959717,426.655731,417.096344,418.235535,393.925842,3872692
14-11-2013,421.628387,427.943512,421.207367,421.826508,397.308167,3706479
18-11-2013,425.02121,434.753967,424.055389,433.268066,408.084625,5571764
19-11-2013,433.391876,438.29541,433.391876,435.051147,409.764038,3892698
20-11-2013,433.317596,437.354309,424.476379,427.200562,402.369812,6041338
21-11-2013,425.912781,425.962311,417.765015,419.820526,395.418732,5291418
22-11-2013,421.504547,424.203979,415.610443,417.913605,393.62265,3453001
25-11-2013,419.696686,424.4021,418.062195,421.851257,397.331451,4651182
26-11-2013,421.256897,424.377319,414.842712,416.675323,392.45636,6445301
27-11-2013,418.285065,420.761597,413.703491,415.040833,390.91687,5271168
28-11-2013,417.591644,424.179199,417.591644,419.993866,395.582001,5790300
29-11-2013,421.479797,424.228729,420.315826,422.594238,398.03125,4561538
02-12-2013,422.495178,427.423462,422.148468,423.634369,399.010895,3332837
03-12-2013,423.485779,428.686493,421.331207,426.903381,402.089874,4238703
04-12-2013,426.408081,429.677094,422.594238,424.005859,399.360748,4043235
05-12-2013,431.905975,434.382477,429.949493,431.410645,406.335205,5784625
06-12-2013,430.989655,433.218506,426.556671,429.280853,404.329193,3369441
09-12-2013,436.908539,439.830841,433.986237,435.348328,410.043976,5863282
10-12-2013,435.125458,440.177551,435.125458,438.17157,412.703125,4023615
11-12-2013,437.106659,438.32016,432.153625,437.156189,411.746796,2297148
12-12-2013,434.877808,435.868408,429.924744,431.014404,405.961975,2625949
13-12-2013,429.429443,429.974274,424.79834,428.290222,403.396179,4119399
16-12-2013,425.962311,427.076752,417.641174,418.557495,394.229126,4636282
17-12-2013,420.365356,422.445648,414.446472,415.659973,391.500031,4656266
18-12-2013,415.659973,427.869232,415.659973,425.937531,401.180206,5542546
19-12-2013,428.141632,428.141632,417.888824,423.015228,398.427765,6207421
20-12-2013,431.905975,444.783905,427.002441,443.372284,417.601593,9464725
23-12-2013,445.279205,450.232239,440.821442,443.917114,418.114716,7472593
24-12-2013,444.040924,448.251038,443.347504,444.808655,418.954437,3372075
26-12-2013,443.050323,445.774506,436.908539,439.607971,414.055969,6747066
27-12-2013,440.128021,442.753143,434.332947,435.298798,409.997314,3574114
30-12-2013,436.363708,440.747162,433.812897,439.385071,413.846069,4760614
31-12-2013,439.830841,444.907715,439.385071,443.397034,417.624878,2633322
01-01-2014,444.511475,444.907715,439.632721,440.227081,414.63916,2699496
02-01-2014,439.682251,443.793274,430.964874,433.391876,408.201233,2779905
03-01-2014,431.707855,432.574615,423.485779,428.067352,403.186188,5922841
06-01-2014,427.002441,427.572052,421.009247,423.460999,398.847595,6145266
07-01-2014,423.287659,425.937531,416.080963,417.096344,392.852875,7989240
08-01-2014,418.235535,424.64975,418.235535,420.538727,396.095154,5873245
09-01-2014,421.232147,422.891418,418.557495,421.355957,396.864899,3834687
10-01-2014,420.191986,434.035767,420.018646,425.04599,400.340424,6848648
13-01-2014,430.048584,437.354309,429.924744,436.066528,410.720398,5565035
14-01-2014,435.125458,438.12204,432.128845,436.611359,411.233643,5572863
15-01-2014,438.19635,443.297974,436.363708,438.56781,413.076324,5842783
16-01-2014,440.177551,442.455963,436.883789,438.91452,413.402893,8324700
17-01-2014,440.400452,444.239044,435.992218,438.2211,412.749756,7136269
20-01-2014,439.286011,440.326141,428.983673,430.791534,405.752075,7649848
21-01-2014,432.227905,432.698456,426.952911,427.472992,402.626404,4525635
22-01-2014,427.695862,433.565247,425.04599,432.128845,407.011658,3930929
23-01-2014,426.259491,431.559235,426.259491,428.835083,403.909302,6353622
24-01-2014,426.952911,433.218506,426.507141,429.751373,404.772369,5482165
27-01-2014,423.981079,426.358551,416.229553,417.616425,393.342743,5697602
28-01-2014,419.523346,423.981079,417.393524,418.458435,394.135834,5341304
29-01-2014,420.910187,422.247528,413.579681,414.372162,390.287018,5710675
30-01-2014,411.79657,413.010071,407.239777,408.626617,384.875488,6508090
31-01-2014,409.617249,412.811951,409.196228,411.67276,387.744568,5094198
03-02-2014,409.221008,411.004089,405.877686,406.595886,382.96283,3797110
04-02-2014,403.425934,409.443878,402.757263,406.917816,383.265961,5705177
05-02-2014,406.199646,406.893066,399.661621,404.788025,381.259979,5214233
06-02-2014,406.150116,408.180847,400.280731,404.094574,380.606842,4996430
07-02-2014,407.190247,408.032257,401.494232,403.401154,379.953705,3903851
10-02-2014,403.797394,408.923798,401.766663,407.115936,383.452606,4774310
11-02-2014,407.636017,408.626617,397.606079,398.84436,375.661804,5819129
12-02-2014,400.206451,407.091187,399.909271,405.109955,381.563232,4536031
13-02-2014,405.605255,405.605255,398.7453,399.909271,376.664795,3995344
14-02-2014,402.138123,408.131317,400.206451,407.165466,383.499237,4254449
17-02-2014,404.986145,407.140717,399.735901,402.336243,378.950684,4180498
18-02-2014,399.760681,405.085205,399.760681,402.757263,379.34729,2649597
19-02-2014,402.682953,406.150116,401.197052,402.311493,378.927399,2829058
20-02-2014,401.840942,403.029694,397.779449,398.94342,375.755096,3711149
21-02-2014,399.760681,404.168884,399.0177,401.940002,378.577515,2887269
24-02-2014,400.231201,403.648804,398.86911,402.361023,378.97403,3138488
25-02-2014,403.326874,404.168884,399.983551,401.469482,378.134308,3248652
26-02-2014,401.692352,404.589905,400.330261,401.543762,378.204346,6280112
28-02-2014,401.543762,403.846924,392.826385,396.219238,373.18924,8745362
03-03-2014,396.293518,399.612091,394.832397,397.92804,374.798706,5369772
04-03-2014,397.729919,403.500214,397.531799,402.658203,379.253967,4152138
05-03-2014,403.945984,405.159485,398.79483,399.711151,376.47818,5458460
06-03-2014,400.875092,408.329437,400.850342,407.363586,383.685852,4694648
07-03-2014,408.626617,432.896576,408.626617,430.618164,405.588745,15505096
10-03-2014,428.488373,447.582367,427.646332,438.56781,413.076324,15169257
11-03-2014,438.34494,439.731781,431.955505,433.268066,408.084625,5898052
12-03-2014,432.896576,437.304779,429.751373,431.584015,406.498474,4352584
13-03-2014,433.391876,443.174164,433.243286,435.645508,410.323914,7947870
14-03-2014,432.896576,440.796692,430.444824,438.91452,413.402893,7633460
18-03-2014,440.573792,450.133179,440.573792,444.016174,418.208008,8784579
19-03-2014,445.774506,450.678009,443.421814,447.260406,421.263672,7557704
20-03-2014,446.566986,449.489288,444.858185,448.746338,422.6633,13712058
21-03-2014,449.241638,452.38681,436.933319,438.74118,413.239655,10176519
22-03-2014,null,null,null,null,null,null
24-03-2014,441.440582,450.108429,441.366302,448.449158,422.383362,13298333
25-03-2014,435.373108,437.106659,432.153625,435.521698,410.207245,14444748
26-03-2014,436.487549,447.235657,436.438019,441.415833,415.75882,6373779
27-03-2014,443.223694,448.201508,441.861603,446.145996,420.21405,25570753
28-03-2014,445.774506,455.655823,445.774506,453.773682,427.398438,8615115
31-03-2014,453.823212,465.48764,452.312531,461.005127,434.209534,8653996
01-04-2014,463.605469,468.063232,460.286926,466.874481,439.737732,7218138
02-04-2014,468.063232,476.483398,464.64563,474.601257,447.015381,12359049
03-04-2014,473.907837,476.953949,465.784821,471.852325,444.426208,12253233
04-04-2014,471.530365,472.149506,466.354431,467.691742,440.507416,5775152
07-04-2014,467.567932,472.991516,462.788239,467.642212,440.460785,5955770
09-04-2014,470.539764,478.81134,469.128143,476.557709,448.858093,6202071
10-04-2014,477.82074,482.377533,476.582489,479.975311,452.076996,4914743
11-04-2014,476.632019,480.965912,470.836945,472.397156,444.939392,5395681
15-04-2014,470.539764,472.520966,463.902679,470.093994,442.77002,4275577
16-04-2014,468.806183,474.997498,464.64563,466.230591,439.131226,5713958
17-04-2014,468.063232,476.384338,467.468872,475.047028,447.435242,3620835
21-04-2014,480.421082,480.421082,473.561127,475.294678,447.668457,5453637
22-04-2014,475.492798,489.732819,473.561127,479.331421,451.470612,8921634
23-04-2014,479.950562,486.389526,477.597839,479.034241,451.190704,7055638
24-04-2014,479.034241,479.034241,479.034241,479.034241,451.190704,0
25-04-2014,479.455231,479.950562,468.558533,469.672974,442.373535,6115867
28-04-2014,470.440704,473.511597,466.255371,468.063232,440.85733,7665779
29-04-2014,468.583313,471.406525,464.5961,465.735291,438.664764,3874982
30-04-2014,467.518402,475.492798,460.187866,463.506409,436.565399,6641527
02-05-2014,465.5867,469.251953,458.652435,459.692566,432.973206,4186059
05-05-2014,458.157135,474.749847,458.157135,468.979553,441.720459,7014449
06-05-2014,469.499603,478.95993,469.326263,477.152069,449.417877,5719003
07-05-2014,475.542328,481.139282,474.031647,475.913818,448.251617,4878777
08-05-2014,477.028259,480.495392,470.911224,475.641388,447.995056,5514545
09-05-2014,473.412537,494.809692,473.412537,494.116272,465.396088,8515647
12-05-2014,492.778961,519.574951,492.38269,509.520264,479.904724,14236238
13-05-2014,515.117188,529.381958,512.393005,526.707336,496.092834,12397395
14-05-2014,527.004517,528.985718,515.662048,517.84137,487.742188,8941880
15-05-2014,517.84137,525.023315,514.745728,521.754272,491.427643,9629064
16-05-2014,539.932007,567.248047,526.063416,534.557922,508.069031,24290388
19-05-2014,540.377747,557.094299,538.346985,554.766357,527.276184,10982753
20-05-2014,558.654541,559.199341,532.799622,534.855103,508.351563,10387940
21-05-2014,534.855103,546.296631,531.83374,534.136902,507.668884,10149114
22-05-2014,537.901245,551.472595,537.257324,545.23175,518.213989,8650897
23-05-2014,550.556274,560.685242,545.826111,558.431641,530.759766,7645583
26-05-2014,560.932922,564.647705,532.452881,545.677551,518.637695,7417956
27-05-2014,546.321411,548.797974,532.50238,538.867065,512.164734,5202662
28-05-2014,539.684326,548.104492,537.282104,539.337646,512.611938,5238860
29-05-2014,541.120728,541.566467,529.159119,531.73468,505.385681,12764704
30-05-2014,537.405945,539.733887,525.023315,527.351257,501.219574,7981124
02-06-2014,532.329041,539.015686,527.648438,536.019104,509.457886,4064105
03-06-2014,536.563904,545.826111,533.616821,542.557129,515.671875,5018511
04-06-2014,541.195007,545.727051,533.072021,533.691162,507.245209,4073385
05-06-2014,534.186462,542.309448,527.128357,539.832947,513.082642,9218198
06-06-2014,548.500732,561.180542,546.866272,555.930359,528.382385,13530870
09-06-2014,559.694641,561.031982,550.828674,556.054138,528.500061,6229234
10-06-2014,559.917542,559.917542,545.058411,553.899597,526.452332,7273514
11-06-2014,554.741577,554.741577,541.120728,545.875671,518.825989,6998372
12-06-2014,544.11731,551.522095,536.960144,541.937988,515.083435,5430629
13-06-2014,544.98407,548.302612,531.31366,535.870483,509.31665,6759544
16-06-2014,536.910645,536.910645,523.611694,527.722717,501.57254,6632388
17-06-2014,524.082214,541.516968,524.082214,539.907227,513.153198,7303217
18-06-2014,538.891846,545.652771,525.345276,528.366638,502.18457,8866659
19-06-2014,531.957581,532.428101,510.956635,516.157349,490.580322,10672777
20-06-2014,518.03949,519.773071,512.269226,513.383606,487.94397,5932619
23-06-2014,513.631287,517.544189,507.192322,514.101807,488.626617,6815568
24-06-2014,517.59375,526.410156,517.59375,524.949036,498.936371,5487301
25-06-2014,523.859314,524.701355,519.153931,520.565552,494.77005,4875652
26-06-2014,507.687622,508.628723,498.623535,501.199127,476.363312,11297828
27-06-2014,500.258057,506.944672,498.871185,501.298187,476.457428,4257566
30-06-2014,501.521088,505.21109,495.304993,502.932709,478.010986,9532994
01-07-2014,503.824249,505.483521,498.747375,499.267456,474.527313,4454984
02-07-2014,503.725189,508.851593,501.248657,504.34433,479.352661,5673443
03-07-2014,505.21109,507.687622,497.038574,498.524475,473.821198,5342041
04-07-2014,497.781525,513.532227,496.939514,511.130005,485.802032,5979707
07-07-2014,511.650055,513.631287,505.706421,508.777313,483.565979,6469809
08-07-2014,508.182922,512.393005,490.351959,492.853241,468.431,8069217
09-07-2014,496.295624,500.208527,491.59021,495.775543,471.208496,6877804
10-07-2014,495.428833,505.954071,485.918976,493.918152,469.443115,8583943
11-07-2014,492.927551,496.295624,477.300659,478.71228,454.990753,8207239
14-07-2014,479.752411,482.872833,474.749847,476.359589,452.754639,6352439
15-07-2014,477.176849,485.398895,477.003479,481.535522,457.674072,7081771
16-07-2014,482.427063,491.83786,482.427063,490.203369,465.912415,6441463
17-07-2014,489.361328,494.413452,485.547485,486.637177,462.522919,4350507
18-07-2014,485.398895,487.157227,480.099152,483.789154,459.816071,4307039
21-07-2014,495.304993,499.267456,492.853241,494.141052,469.654999,7839621
22-07-2014,497.286224,512.095825,495.849854,510.634705,485.331299,13148102
23-07-2014,512.665466,515.018127,505.731171,511.773895,486.414063,6332423
24-07-2014,510.164154,516.702209,507.192322,515.637268,490.085999,4464503
25-07-2014,516.058289,516.751709,498.796906,506.127411,481.047363,6245287
28-07-2014,505.706421,506.969421,496.097504,498.078705,473.397522,4325597
30-07-2014,497.286224,500.753357,491.83786,498.351135,473.656464,8591607
31-07-2014,499.242676,505.16156,496.295624,498.499725,473.797638,8179077
01-08-2014,492.828491,494.809692,482.922363,483.566284,459.604218,7303788
04-08-2014,485.894196,490.203369,483.442444,487.875427,463.699799,6771197
05-08-2014,487.924957,489.287048,480.941162,487.305817,463.158447,5645965
06-08-2014,487.825897,494.611572,485.151245,489.435638,465.182709,7549386
07-08-2014,489.856659,493.670502,487.058167,490.005249,465.724152,5004570
08-08-2014,485.176025,487.132477,481.981293,485.646545,461.58136,4208164
11-08-2014,487.949738,488.989868,484.111115,485.646545,461.58136,3090570
12-08-2014,488.370728,488.841278,483.591034,487.578247,463.417328,4410213
13-08-2014,487.033417,493.620972,485.398895,490.426239,466.124237,6513493
14-08-2014,492.828491,497.781525,491.21875,496.766144,472.149994,5566646
18-08-2014,495.849854,502.957458,494.066742,501.768738,476.904663,3527479
19-08-2014,502.734589,506.697021,498.326355,499.911346,475.139313,6719136
20-08-2014,500.753357,504.44339,493.001831,494.487762,469.984497,6009686
21-08-2014,495.304993,497.286224,490.401489,492.878021,468.454529,7591312
22-08-2014,495.354523,498.772125,492.977081,494.462982,469.960938,3955798
25-08-2014,495.304993,499.515106,492.06076,493.224731,468.783997,3440589
26-08-2014,493.323792,493.794312,486.884827,492.01123,467.630707,4406496
27-08-2014,493.918152,496.196564,488.791748,492.18457,467.79541,3872728
28-08-2014,492.630371,497.286224,492.630371,494.661102,470.149261,7344327
01-09-2014,497.459595,505.706421,493.125671,502.288818,477.398956,7475127
02-09-2014,504.46814,510.931885,500.555237,507.093262,481.965363,7640946
03-09-2014,507.761932,513.111206,505.755951,510.783295,485.472504,10117133
04-09-2014,509.668854,512.095825,504.27002,508.133392,482.953949,4313530
05-09-2014,509.024963,511.872955,505.508301,508.009583,482.836273,4189889
08-09-2014,512.095825,514.795227,509.173553,513.978027,488.508972,6408750
09-09-2014,511.204285,515.761108,509.272614,511.650055,486.296356,4230425
10-09-2014,509.247833,509.718384,501.545837,503.155579,478.222778,4365342
11-09-2014,505.35968,510.164154,499.267456,504.91391,479.894012,4900715
12-09-2014,504.46814,507.192322,500.976257,503.031769,478.105103,4038069
15-09-2014,499.812286,501.248657,495.800293,496.667084,472.055817,4032771
16-09-2014,495.998444,497.360504,483.665344,485.101715,461.063538,6111640
17-09-2014,487.825897,490.624359,484.878845,489.683289,465.418091,5024473
18-09-2014,487.875427,500.258057,487.231537,497.731995,473.067993,4194621
19-09-2014,498.276825,503.130829,490.84726,493.051361,468.619324,7923869
22-09-2014,491.83786,493.323792,489.212738,491.11969,466.783356,3645951
23-09-2014,491.19397,493.051361,477.003479,478.39035,454.684753,8165964
24-09-2014,479.702881,482.476593,473.214386,477.99408,454.308136,7104327
25-09-2014,478.51416,479.356171,456.993164,460.559357,437.737335,15271979
26-09-2014,460.138336,466.403961,454.343292,462.243408,439.337921,7340145
29-09-2014,464.076019,466.924042,460.435516,462.193878,439.290863,5760040
30-09-2014,459.643036,469.772034,458.181885,468.409943,445.198944,8141851
01-10-2014,467.369812,468.360413,458.652435,459.246796,436.489838,3994855
07-10-2014,459.271576,463.060638,457.389404,458.726715,435.995514,5724531
08-10-2014,456.250214,466.329651,456.250214,463.952209,440.962036,4535520
09-10-2014,464.69516,474.130707,464.69516,472.842926,449.412262,5152493
10-10-2014,469.053833,479.950562,463.654999,475.814758,452.236786,7137398
13-10-2014,476.384338,477.84549,469.573914,474.452667,450.9422,6406478
14-10-2014,484.903595,484.903595,474.799377,476.111938,452.519226,8804453
15-10-2014,476.111938,476.111938,476.111938,476.111938,452.519226,0
16-10-2014,471.356995,473.957367,459.643036,461.128967,438.278717,8776426
17-10-2014,463.605469,465.908661,458.256195,464.54657,441.527008,7067071
20-10-2014,464.84375,465.883881,451.49527,463.134949,440.185303,9777936
21-10-2014,462.738708,464.1008,459.197266,460.311707,437.501984,8132453
22-10-2014,463.159698,470.936005,462.193878,468.385162,445.175354,6176721
27-10-2014,477.449249,477.449249,464.00174,466.255371,443.151154,4648513
28-10-2014,466.131531,466.577301,458.701965,462.639648,439.714508,10163828
29-10-2014,463.902679,472.223785,462.689178,471.332245,447.97644,8084022
30-10-2014,469.549133,486.166626,469.103363,485.027435,460.99292,15111868
31-10-2014,486.315216,497.137634,486.315216,495.577423,471.020142,6500725
03-11-2014,497.286224,499.762756,490.426239,496.468964,471.867493,5711591
05-11-2014,496.295624,499.515106,489.559479,490.99585,466.665619,7259393
07-11-2014,490.574829,493.001831,484.433044,485.646545,461.58136,5368940
10-11-2014,486.785767,490.252899,479.083771,480.123901,456.332428,4837691
11-11-2014,481.634583,489.262268,478.58847,484.259705,460.263275,4661194
12-11-2014,486.364746,486.884827,479.801971,482.451843,458.544983,4285525
13-11-2014,482.427063,485.299835,477.176849,480.074371,456.285339,3249666
14-11-2014,479.950562,484.284454,477.99408,480.024841,456.238281,3887681
17-11-2014,478.46463,489.138458,478.46463,487.974487,463.793945,4718535
18-11-2014,488.098328,494.165802,487.974487,489.683289,465.418091,6188980
19-11-2014,489.683289,491.34256,483.665344,484.482574,460.475067,3737834
20-11-2014,484.408295,487.231537,480.594452,485.770386,461.699097,5234340
21-11-2014,485.497955,495.800293,485.497955,494.165802,469.678528,5417950
24-11-2014,495.404053,497.360504,486.240936,488.048798,463.864563,5734696
25-11-2014,487.924957,492.778961,482.080353,491.83786,467.465881,6740759
26-11-2014,491.31781,491.83786,486.686707,488.890808,464.664886,6071160
27-11-2014,490.351959,491.83786,486.909576,489.683289,465.418091,5667200
28-11-2014,490.203369,503.89856,486.983887,491.14444,466.806824,9636658
01-12-2014,489.856659,491.31781,474.774597,476.285278,452.68399,8021875
02-12-2014,476.483398,481.064972,474.502197,476.805359,453.178253,4362578
03-12-2014,474.774597,482.427063,474.774597,479.628601,455.861694,4518016
04-12-2014,479.504761,482.897614,473.363007,474.774597,451.248199,4972796
05-12-2014,475.988098,478.95993,473.065796,474.180237,450.683258,4637273
08-12-2014,475.492798,476.904419,466.701141,467.865112,444.681091,4725197
09-12-2014,466.082001,470.886475,461.128967,465.512421,442.444946,4891321
10-12-2014,461.351837,466.057251,460.633667,461.896667,439.008392,6111529
11-12-2014,460.138336,460.138336,447.433777,448.820618,426.580353,10439430
12-12-2014,449.241638,451.22287,435.546448,437.032379,415.37619,8249240
15-12-2014,434.853027,436.759949,431.905975,435.274048,413.704956,5837033
16-12-2014,434.283417,437.478149,425.813721,428.240692,407.020172,9639014
17-12-2014,428.562653,433.342346,428.166412,430.667694,409.326904,9589943
18-12-2014,436.636139,438.24588,428.265472,435.917938,414.316956,6908975
19-12-2014,438.39447,449.935059,437.106659,446.046936,423.944061,9263934
22-12-2014,446.765106,449.142578,441.316772,448.201508,425.991913,3832822
23-12-2014,446.938477,447.830017,441.713013,442.678833,420.742828,4884148
24-12-2014,442.678833,444.362885,435.868408,437.92392,416.223541,10374401
26-12-2014,439.137421,442.134003,435.917938,440.251862,418.436157,2256799
29-12-2014,440.078491,445.303955,439.31076,444.288574,422.272827,3198960
30-12-2014,444.338104,444.982025,434.432007,435.942688,414.340515,5366049
31-12-2014,435.868408,442.753143,435.397858,441.391052,419.51886,3906592
01-01-2015,438.988831,441.812073,437.67627,439.781311,417.988922,1367720
02-01-2015,439.880371,443.818054,437.998199,438.61734,416.882629,3383424
05-01-2015,438.34494,441.267212,432.946106,433.812897,412.316223,4662967
06-01-2015,430.915344,432.401276,412.09375,414.124512,393.603455,8596809
07-01-2015,414.619812,425.36795,414.570282,423.139069,402.171356,9562421
08-01-2015,426.011841,427.398682,416.130493,417.071564,396.40448,9171029
09-01-2015,420.216766,426.952911,418.532715,426.110901,404.995911,6180769
12-01-2015,426.209961,426.457611,416.848694,421.157837,400.2883,4661200
13-01-2015,422.495178,423.460999,416.303864,417.616425,396.922363,4591328
14-01-2015,417.542114,419.523346,411.69751,413.554901,393.062134,5251887
15-01-2015,416.056213,431.460175,416.056213,428.067352,406.855377,7811847
16-01-2015,425.962311,433.391876,422.024628,430.766754,409.421021,8831705
19-01-2015,431.014404,438.84024,425.34317,435.695038,414.105103,6156390
20-01-2015,436.611359,448.523438,435.298798,447.285187,425.120941,6166247
21-01-2015,448.251038,451.42099,441.836823,449.117798,426.862732,7884400
22-01-2015,448.325317,449.340698,435.620758,437.7258,416.035278,10947527
23-01-2015,440.821442,444.684845,434.382477,439.286011,417.518188,8344145
27-01-2015,442.257843,444.139984,436.116058,440.350922,418.530273,8279250
28-01-2015,438.889771,450.628479,438.889771,449.167328,426.909851,8906082
29-01-2015,449.291168,462.862518,449.192108,460.336456,437.525543,16668291
30-01-2015,460.633667,461.252777,450.232239,453.327911,430.864197,10036145
02-02-2015,453.724152,455.631073,448.597748,449.761719,427.474731,8908197
03-02-2015,452.312531,466.007721,452.312531,464.39798,441.385773,7888109
04-02-2015,465.14093,467.468872,458.602905,460.039276,437.243042,6494638
05-02-2015,463.605469,465.53717,454.491882,457.513245,434.842163,5706742
06-02-2015,457.711365,460.633667,447.260406,450.678009,428.345642,4174655
09-02-2015,446.368866,454.690002,441.812073,444.139984,422.131561,4079516
10-02-2015,444.783905,448.003387,426.606201,436.859009,415.211426,6299938
11-02-2015,438.84024,448.127197,437.354309,446.121216,424.014679,4513933
12-02-2015,449.736938,452.684021,439.459351,450.306549,427.992584,4019490
13-02-2015,452.708771,456.076843,450.257019,454.442352,431.923431,3412182
16-02-2015,455.036713,457.760895,445.774506,447.161346,425.003235,5661079
18-02-2015,445.774506,449.736938,443.000793,446.591766,424.461884,4538867
19-02-2015,449.216858,449.538818,439.607971,446.789886,424.650146,4407617
20-02-2015,443.421814,443.793274,431.559235,432.450806,411.021667,8637984
23-02-2015,430.890594,434.258667,419.572876,421.727448,400.829651,6509207
24-02-2015,423.114288,424.377319,414.570282,416.774384,396.122009,9205176
25-02-2015,420.414886,424.228729,416.576263,417.616425,396.922363,7049002
26-02-2015,419.077576,421.009247,414.372162,417.046814,396.381012,9903671
27-02-2015,419.795746,426.457611,418.334595,423.758209,402.759827,8611300
28-02-2015,null,null,null,null,null,null
02-03-2015,430.420044,433.639526,423.758209,428.067352,406.855377,6728442
03-03-2015,430.420044,448.969208,429.627563,446.170746,424.061737,9523937
04-03-2015,448.746338,450.554199,435.893158,439.756561,417.965393,6680693
05-03-2015,442.059723,445.155365,434.952087,438.32016,416.600159,4945756
09-03-2015,438.39447,441.688232,428.017822,430.742004,409.397522,6491176
10-03-2015,430.395294,433.788116,423.683899,425.54129,404.454529,7030516
11-03-2015,426.432831,430.717224,422.197998,423.956329,402.948029,5369953
12-03-2015,424.97168,429.627563,423.782959,427.844452,406.643555,5437566
13-03-2015,430.420044,430.717224,419.523346,421.058777,400.194122,5970034
